"ind"	"control_ind"	"year"	"plot"	"pathogen"	"trait1"	"trait2"	"trait3"
"Coll0518"	0	2022	"135"	"TRUE"	41.596375	13.730673	1
"Coll0518"	0	2022	"136"	"TRUE"	37.896565	13.551051	1
"Coll0519"	0	2022	"137"	"TRUE"	39.16214	14.946473	1
"Coll0519"	0	2022	"138"	"TRUE"	52.173105	15.373423	1
"Coll0520"	0	2022	"139"	"TRUE"	58.536257	15.222622	1
"Coll0520"	0	2022	"140"	"TRUE"	45.779554	15.029239	1
"Coll0521"	0	2022	"141"	"TRUE"	54.479863	16.12767	1
"Coll0521"	0	2022	"142"	"TRUE"	60.577188	16.647921	1
"Coll0522"	0	2022	"143"	"TRUE"	54.48744	13.205622	1
"Coll0522"	0	2022	"144"	"TRUE"	34.608822	13.301828	1
"Coll0523"	0	2022	"145"	"TRUE"	48.987799	11.885185	1
"Coll0523"	0	2022	"146"	"TRUE"	57.706753	13.052217	1
"Coll0524"	0	2022	"147"	"TRUE"	50.425331	16.31091	1
"Coll0524"	0	2022	"148"	"TRUE"	66.157787	14.303905	1
"Coll0525"	0	2022	"149"	"TRUE"	65.533026	13.169638	1
"Coll0525"	0	2022	"150"	"TRUE"	65.727067	12.969478	1
"Coll0526"	0	2022	"151"	"TRUE"	57.502663	13.058442	1
"Coll0526"	0	2022	"152"	"TRUE"	39.973562	12.232225	1
"Coll0527"	0	2022	"153"	"TRUE"	61.391731	15.954965	1
"Coll0527"	0	2022	"154"	"TRUE"	31.221784	15.303899	1
"Coll0528"	0	2022	"155"	"TRUE"	48.317602	13.734054	1
"Coll0528"	0	2022	"156"	"TRUE"	12.958052	13.165972	1
"Coll0529"	0	2022	"157"	"TRUE"	17.566883	15.326397	1
"Coll0529"	0	2022	"158"	"TRUE"	20.830117	13.267318	1
"Coll0530"	0	2022	"159"	"TRUE"	41.556088	13.415339	1
"Coll0530"	0	2022	"160"	"TRUE"	60.715716	12.801844	1
"Coll0531"	0	2022	"161"	"TRUE"	45.605345	15.664352	1
"Coll0531"	0	2022	"162"	"TRUE"	53.017034	15.885928	1
"Coll0532"	0	2022	"163"	"TRUE"	36.984057	13.454571	1
"Coll0532"	0	2022	"164"	"TRUE"	65.048062	13.323121	1
"Coll0533"	0	2022	"165"	"TRUE"	7.245623	15.745841	1
"Coll0533"	0	2022	"166"	"TRUE"	21.104507	15.59047	1
"Coll0534"	0	2022	"167"	"TRUE"	62.461394	14.369148	0
"Coll0534"	0	2022	"168"	"TRUE"	51.551892	13.298647	0
"Coll0535"	0	2022	"169"	"TRUE"	51.094582	11.640089	1
"Coll0535"	0	2022	"170"	"TRUE"	65.451111	11.98326	1
"Coll0536"	0	2022	"171"	"TRUE"	19.391109	13.002345	1
"Coll0536"	0	2022	"172"	"TRUE"	40.079348	13.948245	1
"Coll0537"	0	2022	"173"	"TRUE"	60.325867	11.908296	1
"Coll0537"	0	2022	"174"	"TRUE"	67.024671	12.277669	1
"Coll0538"	0	2022	"175"	"TRUE"	40.493726	15.382122	1
"Coll0538"	0	2022	"176"	"TRUE"	51.672759	14.557292	1
"Coll0539"	0	2022	"177"	"TRUE"	36.678531	15.366612	1
"Coll0539"	0	2022	"178"	"TRUE"	35.183429	15.265035	1
"Coll0540"	0	2022	"179"	"TRUE"	23.08942	13.816363	0
"Coll0540"	0	2022	"180"	"TRUE"	16.570466	14.604766	0
"Coll0541"	0	2022	"181"	"TRUE"	64.314201	13.665926	0
"Coll0541"	0	2022	"182"	"TRUE"	71.089953	12.389335	0
"Coll0542"	0	2022	"183"	"TRUE"	63.487055	13.301853	1
"Coll0542"	0	2022	"184"	"TRUE"	59.051717	13.555848	1
"Coll0543"	0	2022	"185"	"TRUE"	50.905534	14.351988	1
"Coll0543"	0	2022	"186"	"TRUE"	41.211002	13.960015	1
"Coll0544"	0	2022	"187"	"TRUE"	49.439035	11.812004	1
"Coll0544"	0	2022	"188"	"TRUE"	51.901284	14.637863	1
"Coll0545"	0	2022	"189"	"TRUE"	66.824096	15.492664	1
"Coll0545"	0	2022	"190"	"TRUE"	61.946636	12.79364	1
"Coll0546"	0	2022	"191"	"TRUE"	55.570394	14.18788	1
"Coll0546"	0	2022	"192"	"TRUE"	47.037912	14.628703	1
"Coll0547"	0	2022	"193"	"TRUE"	62.730758	15.663242	1
"Coll0547"	0	2022	"194"	"TRUE"	37.670775	15.069221	1
"Coll0548"	0	2022	"195"	"TRUE"	53.085758	13.322484	1
"Coll0548"	0	2022	"196"	"TRUE"	63.452689	13.186985	1
"Coll0549"	0	2022	"197"	"TRUE"	40.159419	11.559341	1
"Coll0549"	0	2022	"198"	"TRUE"	55.461005	12.705594	1
"Coll0550"	0	2022	"199"	"TRUE"	81.29312	12.503431	0
"Coll0550"	0	2022	"200"	"TRUE"	75.290098	12.622425	0
"Coll0551"	0	2022	"201"	"TRUE"	47.316044	14.942417	1
"Coll0551"	0	2022	"202"	"TRUE"	73.052374	14.322378	1
"Coll0552"	0	2022	"203"	"TRUE"	62.447599	13.127998	1
"Coll0552"	0	2022	"204"	"TRUE"	59.444104	14.5484	1
"Coll0553"	0	2022	"205"	"TRUE"	53.558053	13.963772	1
"Coll0553"	0	2022	"206"	"TRUE"	48.634328	13.573956	1
"Coll0554"	0	2022	"207"	"TRUE"	64.23057	14.113565	1
"Coll0554"	0	2022	"208"	"TRUE"	57.989978	13.999546	1
"Coll0555"	0	2022	"209"	"TRUE"	39.229778	14.264887	1
"Coll0555"	0	2022	"210"	"TRUE"	49.687019	14.885982	1
"Coll0556"	0	2022	"211"	"TRUE"	63.622094	12.922773	1
"Coll0556"	0	2022	"212"	"TRUE"	82.970383	13.095912	1
"Coll0557"	0	2022	"213"	"TRUE"	66.840002	11.73087	1
"Coll0557"	0	2022	"214"	"TRUE"	70.019084	11.914825	1
"Coll0558"	0	2022	"215"	"TRUE"	44.064668	12.16897	1
"Coll0558"	0	2022	"216"	"TRUE"	59.147702	10.419728	1
"Coll0559"	0	2022	"217"	"TRUE"	45.493638	11.434156	1
"Coll0559"	0	2022	"218"	"TRUE"	62.917265	11.019514	0
"Coll0560"	0	2022	"219"	"TRUE"	39.527325	15.852373	1
"Coll0560"	0	2022	"220"	"TRUE"	43.523919	14.119678	1
"Coll0561"	0	2022	"221"	"TRUE"	44.816732	13.72311	1
"Coll0561"	0	2022	"222"	"TRUE"	40.285993	13.038335	1
"Coll0562"	0	2022	"223"	"TRUE"	73.404168	12.014482	1
"Coll0562"	0	2022	"224"	"TRUE"	85.023378	12.887587	1
"Coll0563"	0	2022	"225"	"TRUE"	43.062671	16.684895	1
"Coll0563"	0	2022	"226"	"TRUE"	39.297906	16.965066	1
"Coll0564"	0	2022	"227"	"TRUE"	33.39285	14.282718	1
"Coll0564"	0	2022	"228"	"TRUE"	22.094564	14.932298	1
"Coll0565"	0	2022	"229"	"TRUE"	64.844593	14.392065	1
"Coll0565"	0	2022	"230"	"TRUE"	70.791675	14.603933	1
"Coll0566"	0	2022	"231"	"TRUE"	62.21571	11.919568	1
"Coll0566"	0	2022	"232"	"TRUE"	50.946439	12.279488	1
"Coll0567"	0	2022	"233"	"TRUE"	63.39335	12.864793	1
"Coll0567"	0	2022	"234"	"TRUE"	47.526115	12.640312	1
"Coll0568"	0	2022	"235"	"TRUE"	65.354261	12.113198	1
"Coll0568"	0	2022	"236"	"TRUE"	60.566433	11.330985	1
"Coll0569"	0	2022	"237"	"TRUE"	13.872225	14.848911	1
"Coll0569"	0	2022	"238"	"TRUE"	32.589647	14.942316	1
"Coll0570"	0	2022	"239"	"TRUE"	69.300883	13.861338	1
"Coll0570"	0	2022	"240"	"TRUE"	87.616658	13.540989	0
"Coll0571"	0	2022	"241"	"TRUE"	24.886495	13.776053	1
"Coll0571"	0	2022	"242"	"TRUE"	42.001691	14.386864	1
"Coll0572"	0	2022	"243"	"TRUE"	69.691186	13.525655	0
"Coll0572"	0	2022	"244"	"TRUE"	96.09764	12.672382	0
"Coll0573"	0	2022	"245"	"TRUE"	29.5749	15.056197	1
"Coll0573"	0	2022	"246"	"TRUE"	29.918879	14.479146	1
"Coll0574"	0	2022	"247"	"TRUE"	53.157627	12.738555	1
"Coll0574"	0	2022	"248"	"TRUE"	65.123483	11.602123	1
"Coll0575"	0	2022	"249"	"TRUE"	56.280564	12.081387	1
"Coll0575"	0	2022	"250"	"TRUE"	65.374214	11.748707	1
"Coll0576"	0	2022	"251"	"TRUE"	50.185131	12.950834	1
"Coll0576"	0	2022	"252"	"TRUE"	46.572921	13.06818	1
"Coll0577"	0	2022	"253"	"TRUE"	75.352997	14.543283	0
"Coll0577"	0	2022	"254"	"TRUE"	42.08682	14.922211	0
"Coll0578"	0	2022	"255"	"TRUE"	77.072799	12.516171	0
"Coll0578"	0	2022	"256"	"TRUE"	80.185396	12.509239	0
"Coll0579"	0	2022	"257"	"TRUE"	35.873168	15.090627	1
"Coll0579"	0	2022	"258"	"TRUE"	60.020005	13.905069	1
"Coll0580"	0	2022	"259"	"TRUE"	62.796862	14.770546	1
"Coll0580"	0	2022	"260"	"TRUE"	64.073158	12.202934	1
"Coll0581"	0	2022	"261"	"TRUE"	45.707064	14.727542	1
"Coll0581"	0	2022	"262"	"TRUE"	45.778328	13.749751	1
"Coll0582"	0	2022	"263"	"TRUE"	68.393583	11.440482	1
"Coll0582"	0	2022	"264"	"TRUE"	85.404462	12.559768	1
"Coll0583"	0	2022	"265"	"TRUE"	85.28521	11.884402	1
"Coll0583"	0	2022	"266"	"TRUE"	48.778472	11.820452	1
"Coll0584"	0	2022	"267"	"TRUE"	42.588965	15.374349	1
"Coll0584"	0	2022	"268"	"TRUE"	62.859981	16.51643	1
"Coll0585"	0	2022	"269"	"TRUE"	79.520184	11.78627	1
"Coll0585"	0	2022	"270"	"TRUE"	78.180033	11.00549	1
"Coll0586"	0	2022	"271"	"TRUE"	76.252916	12.93935	1
"Coll0586"	0	2022	"272"	"TRUE"	71.280981	13.067871	1
"Coll0587"	0	2022	"273"	"TRUE"	37.061381	11.228426	1
"Coll0587"	0	2022	"274"	"TRUE"	15.136375	11.53502	1
"Coll0588"	0	2022	"275"	"TRUE"	56.489988	11.998833	0
"Coll0588"	0	2022	"276"	"TRUE"	42.317852	12.479905	0
"Coll0589"	0	2022	"277"	"TRUE"	34.458447	15.413794	1
"Coll0589"	0	2022	"278"	"TRUE"	56.860058	15.032016	1
"Coll0590"	0	2022	"279"	"TRUE"	25.389566	13.141535	1
"Coll0590"	0	2022	"280"	"TRUE"	46.696154	13.026265	1
"Coll0591"	0	2022	"281"	"TRUE"	56.469265	12.248639	1
"Coll0591"	0	2022	"282"	"TRUE"	61.185998	12.352149	1
"Coll0592"	0	2022	"283"	"TRUE"	72.750503	13.031218	1
"Coll0592"	0	2022	"284"	"TRUE"	45.187525	13.13875	1
"Coll0593"	0	2022	"285"	"TRUE"	71.100421	14.988856	1
"Coll0593"	0	2022	"286"	"TRUE"	47.884169	15.882188	1
"Coll0594"	0	2022	"287"	"TRUE"	75.249304	13.55793	1
"Coll0594"	0	2022	"288"	"TRUE"	54.374959	14.642187	1
"Coll0595"	0	2022	"289"	"TRUE"	82.838494	14.211262	1
"Coll0595"	0	2022	"290"	"TRUE"	78.753406	13.500023	1
"Coll0596"	0	2022	"291"	"TRUE"	50.777619	12.898412	1
"Coll0596"	0	2022	"292"	"TRUE"	61.172026	12.22926	1
"Coll0597"	0	2022	"293"	"TRUE"	51.482407	13.959028	1
"Coll0597"	0	2022	"294"	"TRUE"	60.737177	12.459537	1
"Coll0598"	1	2022	"295"	"TRUE"	60.160702	14.580281	0
"Coll0598"	1	2022	"296"	"TRUE"	104.009646	11.708798	0
"Coll0599"	0	2022	"297"	"TRUE"	36.796616	14.689602	1
"Coll0599"	0	2022	"298"	"TRUE"	4.415468	13.012016	1
"Coll0600"	0	2022	"299"	"TRUE"	79.589363	15.502594	1
"Coll0600"	0	2022	"300"	"TRUE"	70.522959	14.740553	1
"Coll0163"	1	2022	"301"	"TRUE"	47.482528	14.760521	1
"Coll0163"	1	2022	"302"	"TRUE"	66.154711	14.218123	1
"Coll0163"	1	2022	"303"	"TRUE"	71.271847	13.668713	1
"Coll0163"	1	2022	"304"	"TRUE"	79.698998	13.428756	1
"Coll0163"	1	2022	"305"	"TRUE"	78.015008	13.677592	1
"Coll0389"	1	2022	"306"	"TRUE"	80.72949	15.710149	0
"Coll0389"	1	2022	"307"	"TRUE"	91.501968	14.385085	0
"Coll0389"	1	2022	"308"	"TRUE"	113.538571	15.646695	0
"Coll0389"	1	2022	"309"	"TRUE"	90.271192	14.117839	0
"Coll0389"	1	2022	"310"	"TRUE"	127.492808	13.650739	0
"Coll0598"	1	2022	"311"	"TRUE"	84.802339	13.741421	0
"Coll0598"	1	2022	"312"	"TRUE"	96.388952	13.077787	0
"Coll0598"	1	2022	"313"	"TRUE"	59.413049	13.383772	0
"Coll0598"	1	2022	"314"	"TRUE"	90.47183	13.922208	0
"Coll0598"	1	2022	"315"	"TRUE"	97.590556	13.842106	0
"Coll0611"	1	2022	"316"	"TRUE"	68.032757	15.876157	1
"Coll0611"	1	2022	"317"	"TRUE"	61.473028	16.917391	1
"Coll0611"	1	2022	"318"	"TRUE"	61.335991	13.805039	1
"Coll0611"	1	2022	"319"	"TRUE"	77.690815	14.886482	1
"Coll0611"	1	2022	"320"	"TRUE"	96.528056	15.058111	1
"Coll0758"	1	2022	"321"	"TRUE"	54.648329	14.466539	1
"Coll0758"	1	2022	"322"	"TRUE"	81.244812	15.318327	1
"Coll0758"	1	2022	"323"	"TRUE"	74.948702	13.389034	1
"Coll0758"	1	2022	"324"	"TRUE"	91.230178	14.779308	0
"Coll0758"	1	2022	"325"	"TRUE"	84.7285	15.067892	1
"Coll0526"	0	2023	"1"	"FALSE"	74.07589	14.56759	0
"Coll0526"	0	2023	"2"	"FALSE"	115.56481	16.8187	0
"Coll0527"	0	2023	"3"	"FALSE"	62.89281	17.35623	0
"Coll0527"	0	2023	"4"	"FALSE"	83.08968	17.28576	0
"Coll0528"	0	2023	"5"	"FALSE"	67.89121	15.32648	0
"Coll0528"	0	2023	"6"	"FALSE"	58.74359	14.65398	0
"Coll0529"	0	2023	"7"	"FALSE"	56.64381	15.32665	0
"Coll0529"	0	2023	"8"	"FALSE"	41.98866	16.86406	0
"Coll0530"	0	2023	"9"	"FALSE"	118.67388	14.49514	0
"Coll0530"	0	2023	"10"	"FALSE"	80.41943	13.99501	0
"Coll0531"	0	2023	"11"	"FALSE"	71.73903	17.65187	0
"Coll0531"	0	2023	"12"	"FALSE"	41.2521	17.35673	0
"Coll0532"	0	2023	"13"	"FALSE"	73.3042	16.69373	0
"Coll0532"	0	2023	"14"	"FALSE"	52.04941	15.93293	0
"Coll0533"	0	2023	"15"	"FALSE"	49.65304	19.01181	0
"Coll0533"	0	2023	"16"	"FALSE"	71.12939	18.71531	0
"Coll0534"	0	2023	"17"	"FALSE"	53.1906	16.12379	0
"Coll0534"	0	2023	"18"	"FALSE"	83.47602	14.73686	0
"Coll0535"	0	2023	"19"	"FALSE"	102.53575	13.77312	0
"Coll0535"	0	2023	"20"	"FALSE"	108.27684	13.47472	0
"Coll0536"	0	2023	"21"	"FALSE"	76.14425	17.01551	0
"Coll0536"	0	2023	"22"	"FALSE"	40.88983	15.94404	0
"Coll0537"	0	2023	"23"	"FALSE"	71.35067	15.64426	0
"Coll0537"	0	2023	"24"	"FALSE"	63.55749	15.01849	0
"Coll0538"	0	2023	"25"	"FALSE"	65.16262	16.98729	0
"Coll0538"	0	2023	"26"	"FALSE"	54.02559	16.51428	0
"Coll0539"	0	2023	"27"	"FALSE"	80.60201	16.91045	0
"Coll0539"	0	2023	"28"	"FALSE"	115.35582	17.85455	0
"Coll0540"	0	2023	"29"	"FALSE"	52.57772	17.2445	0
"Coll0540"	0	2023	"30"	"FALSE"	85.09908	16.22399	0
"Coll0541"	0	2023	"31"	"FALSE"	86.85145	15.93278	0
"Coll0541"	0	2023	"32"	"FALSE"	92.82868	15.17099	0
"Coll0542"	0	2023	"33"	"FALSE"	75.53958	15.46353	0
"Coll0542"	0	2023	"34"	"FALSE"	42.44092	16.05234	0
"Coll0543"	0	2023	"35"	"FALSE"	50.6238	16.67204	0
"Coll0543"	0	2023	"36"	"FALSE"	34.36893	16.50637	0
"Coll0544"	0	2023	"37"	"FALSE"	65.08307	14.69351	0
"Coll0544"	0	2023	"38"	"FALSE"	77.57693	14.99628	0
"Coll0545"	0	2023	"39"	"FALSE"	65.28011	16.02552	0
"Coll0545"	0	2023	"40"	"FALSE"	75.09469	16.82652	0
"Coll0546"	0	2023	"41"	"FALSE"	79.11604	17.40856	0
"Coll0546"	0	2023	"42"	"FALSE"	87.0017	15.77607	0
"Coll0547"	0	2023	"43"	"FALSE"	86.24812	16.87522	0
"Coll0547"	0	2023	"44"	"FALSE"	107.17058	18.31563	0
"Coll0548"	0	2023	"45"	"FALSE"	78.87868	14.55351	0
"Coll0548"	0	2023	"46"	"FALSE"	91.74181	15.29691	0
"Coll0549"	0	2023	"47"	"FALSE"	88.01372	14.59788	0
"Coll0549"	0	2023	"48"	"FALSE"	82.66925	12.46267	0
"Coll0550"	0	2023	"49"	"FALSE"	63.18866	13.84652	0
"Coll0550"	0	2023	"50"	"FALSE"	70.87846	14.61689	0
"Coll0551"	0	2023	"51"	"FALSE"	65.92238	14.90122	0
"Coll0551"	0	2023	"52"	"FALSE"	65.11432	14.8363	0
"Coll0552"	0	2023	"53"	"FALSE"	63.73282	16.89935	0
"Coll0552"	0	2023	"54"	"FALSE"	105.82406	16.13934	0
"Coll0553"	0	2023	"55"	"FALSE"	93.52087	15.54137	0
"Coll0553"	0	2023	"56"	"FALSE"	115.39237	14.84144	0
"Coll0554"	0	2023	"57"	"FALSE"	83.16896	16.10802	0
"Coll0554"	0	2023	"58"	"FALSE"	73.05911	15.03277	0
"Coll0555"	0	2023	"59"	"FALSE"	74.41654	16.29313	0
"Coll0555"	0	2023	"60"	"FALSE"	91.4656	18.3902	0
"Coll0556"	0	2023	"61"	"FALSE"	106.74366	14.24436	0
"Coll0556"	0	2023	"62"	"FALSE"	98.28983	14.97518	0
"Coll0557"	0	2023	"63"	"FALSE"	104.07581	14.36675	0
"Coll0557"	0	2023	"64"	"FALSE"	136.54485	13.05871	0
"Coll0558"	0	2023	"65"	"FALSE"	65.11544	14.55067	0
"Coll0558"	0	2023	"66"	"FALSE"	63.96474	13.85972	0
"Coll0559"	0	2023	"67"	"FALSE"	105.45117	13.26503	0
"Coll0559"	0	2023	"68"	"FALSE"	53.34179	12.5144	0
"Coll0560"	0	2023	"69"	"FALSE"	43.9791	16.43368	0
"Coll0560"	0	2023	"70"	"FALSE"	50.67734	14.8761	0
"Coll0561"	0	2023	"71"	"FALSE"	76.74767	15.25448	0
"Coll0561"	0	2023	"72"	"FALSE"	43.54345	16.10855	0
"Coll0562"	0	2023	"73"	"FALSE"	70.07085	14.8512	0
"Coll0562"	0	2023	"74"	"FALSE"	76.57916	15.85049	0
"Coll0563"	0	2023	"75"	"FALSE"	59.0028	17.6114	0
"Coll0563"	0	2023	"76"	"FALSE"	41.61943	19.78272	0
"Coll0564"	0	2023	"77"	"FALSE"	81.6958	15.40321	0
"Coll0564"	0	2023	"78"	"FALSE"	48.37888	17.02208	0
"Coll0565"	0	2023	"79"	"FALSE"	103.21661	17.3165	0
"Coll0565"	0	2023	"80"	"FALSE"	96.52704	16.60169	0
"Coll0566"	0	2023	"81"	"FALSE"	94.833	13.80151	0
"Coll0566"	0	2023	"82"	"FALSE"	66.13406	15.19923	0
"Coll0567"	0	2023	"83"	"FALSE"	112.4211	15.22416	0
"Coll0567"	0	2023	"84"	"FALSE"	94.60161	14.36443	0
"Coll0568"	0	2023	"85"	"FALSE"	71.40318	14.7244	0
"Coll0568"	0	2023	"86"	"FALSE"	115.96583	14.16325	0
"Coll0569"	0	2023	"87"	"FALSE"	57.44895	16.19961	0
"Coll0569"	0	2023	"88"	"FALSE"	44.20336	15.75164	0
"Coll0570"	0	2023	"89"	"FALSE"	106.51503	15.94208	0
"Coll0570"	0	2023	"90"	"FALSE"	89.63079	16.52963	0
"Coll0571"	0	2023	"91"	"FALSE"	71.95878	15.8013	0
"Coll0571"	0	2023	"92"	"FALSE"	48.2562	15.4142	0
"Coll0572"	0	2023	"93"	"FALSE"	59.4445	16.21614	0
"Coll0572"	0	2023	"94"	"FALSE"	60.1793	15.21831	0
"Coll0573"	0	2023	"95"	"FALSE"	64.60876	15.99183	0
"Coll0573"	0	2023	"96"	"FALSE"	51.84907	15.25935	0
"Coll0574"	0	2023	"97"	"FALSE"	74.52903	14.04778	0
"Coll0574"	0	2023	"98"	"FALSE"	73.99677	12.82202	0
"Coll0575"	0	2023	"99"	"FALSE"	107.14141	15.33716	0
"Coll0575"	0	2023	"100"	"FALSE"	89.65605	13.79141	0
"Coll0576"	0	2023	"101"	"FALSE"	96.79745	16.06953	0
"Coll0576"	0	2023	"102"	"FALSE"	78.27283	15.01386	0
"Coll0577"	0	2023	"103"	"FALSE"	64.27549	17.31539	0
"Coll0577"	0	2023	"104"	"FALSE"	61.75678	15.66475	0
"Coll0578"	0	2023	"105"	"FALSE"	97.74931	15.19965	0
"Coll0578"	0	2023	"106"	"FALSE"	98.70892	14.16958	0
"Coll0579"	0	2023	"107"	"FALSE"	70.40221	15.64015	0
"Coll0579"	0	2023	"108"	"FALSE"	73.86118	17.25428	0
"Coll0580"	0	2023	"109"	"FALSE"	58.51209	13.71147	0
"Coll0580"	0	2023	"110"	"FALSE"	97.99136	14.98733	0
"Coll0581"	0	2023	"111"	"FALSE"	77.46032	15.66164	0
"Coll0581"	0	2023	"112"	"FALSE"	59.95514	15.66379	0
"Coll0582"	0	2023	"113"	"FALSE"	78.08272	13.83259	0
"Coll0582"	0	2023	"114"	"FALSE"	99.65446	15.00021	0
"Coll0583"	0	2023	"115"	"FALSE"	91.10239	13.6035	0
"Coll0583"	0	2023	"116"	"FALSE"	70.32467	14.00205	0
"Coll0584"	0	2023	"117"	"FALSE"	30.94031	18.17797	0
"Coll0584"	0	2023	"118"	"FALSE"	67.67279	17.66971	0
"Coll0585"	0	2023	"119"	"FALSE"	73.66323	14.81338	0
"Coll0585"	0	2023	"120"	"FALSE"	100.47789	13.79206	0
"Coll0586"	0	2023	"121"	"FALSE"	87.14326	14.40449	0
"Coll0586"	0	2023	"122"	"FALSE"	66.37896	15.64809	0
"Coll0587"	0	2023	"123"	"FALSE"	66.02132	13.86946	0
"Coll0587"	0	2023	"124"	"FALSE"	70.45562	13.09757	0
"Coll0588"	0	2023	"125"	"FALSE"	78.77616	14.33523	0
"Coll0588"	0	2023	"126"	"FALSE"	68.15408	15.35046	0
"Coll0589"	0	2023	"127"	"FALSE"	81.46236	15.80993	0
"Coll0589"	0	2023	"128"	"FALSE"	68.23847	15.88938	0
"Coll0590"	0	2023	"129"	"FALSE"	85.21706	12.90328	0
"Coll0590"	0	2023	"130"	"FALSE"	41.95712	15.89729	0
"Coll0591"	0	2023	"131"	"FALSE"	74.26171	15.7235	0
"Coll0591"	0	2023	"132"	"FALSE"	42.76945	14.92493	0
"Coll0592"	0	2023	"133"	"FALSE"	59.40506	15.33531	0
"Coll0592"	0	2023	"134"	"FALSE"	63.71265	15.27381	0
"Coll0593"	0	2023	"135"	"FALSE"	125.56212	16.81988	0
"Coll0593"	0	2023	"136"	"FALSE"	102.94405	17.06987	0
"Coll0594"	0	2023	"137"	"FALSE"	108.54434	16.35617	0
"Coll0594"	0	2023	"138"	"FALSE"	72.19874	16.15184	0
"Coll0595"	0	2023	"139"	"FALSE"	103.82769	17.36537	0
"Coll0595"	0	2023	"140"	"FALSE"	97.92365	17.93346	0
"Coll0596"	0	2023	"141"	"FALSE"	90.23125	13.32948	0
"Coll0596"	0	2023	"142"	"FALSE"	69.98911	14.81711	0
"Coll0597"	0	2023	"143"	"FALSE"	81.51449	15.21811	0
"Coll0597"	0	2023	"144"	"FALSE"	82.97676	15.92319	0
"Coll0598"	1	2023	"145"	"FALSE"	64.35112	16.33152	0
"Coll0598"	1	2023	"146"	"FALSE"	108.78624	14.27237	0
"Coll0599"	0	2023	"147"	"FALSE"	44.33354	14.5093	0
"Coll0599"	0	2023	"148"	"FALSE"	50.4455	16.75757	0
"Coll0600"	0	2023	"149"	"FALSE"	80.65068	17.15471	0
"Coll0600"	0	2023	"150"	"FALSE"	107.93131	16.37923	0
"Coll0601"	0	2023	"151"	"FALSE"	91.54118	16.26699	0
"Coll0601"	0	2023	"152"	"FALSE"	87.45474	16.77436	0
"Coll0602"	0	2023	"153"	"FALSE"	59.56564	16.5513	0
"Coll0602"	0	2023	"154"	"FALSE"	52.23847	18.77658	0
"Coll0603"	0	2023	"155"	"FALSE"	73.80569	17.83672	0
"Coll0603"	0	2023	"156"	"FALSE"	71.74572	17.31991	0
"Coll0604"	0	2023	"157"	"FALSE"	42.68655	15.16518	0
"Coll0604"	0	2023	"158"	"FALSE"	72.50298	17.39631	0
"Coll0605"	0	2023	"159"	"FALSE"	108.19307	16.16822	0
"Coll0605"	0	2023	"160"	"FALSE"	103.38676	13.93515	0
"Coll0606"	0	2023	"161"	"FALSE"	64.78818	13.27788	0
"Coll0606"	0	2023	"162"	"FALSE"	62.4475	15.04048	0
"Coll0607"	0	2023	"163"	"FALSE"	96.59073	13.54536	0
"Coll0607"	0	2023	"164"	"FALSE"	96.77126	14.25804	0
"Coll0608"	0	2023	"165"	"FALSE"	82.03341	16.92203	0
"Coll0608"	0	2023	"166"	"FALSE"	92.48011	16.46166	0
"Coll0609"	0	2023	"167"	"FALSE"	65.72994	14.13564	0
"Coll0609"	0	2023	"168"	"FALSE"	63.35712	13.97226	0
"Coll0610"	0	2023	"169"	"FALSE"	110.1759	15.80292	0
"Coll0610"	0	2023	"170"	"FALSE"	72.08124	16.94374	0
"Coll0611"	1	2023	"171"	"FALSE"	91.66965	17.64125	0
"Coll0611"	1	2023	"172"	"FALSE"	76.27578	16.97339	0
"Coll0612"	0	2023	"173"	"FALSE"	107.70361	19.734	0
"Coll0612"	0	2023	"174"	"FALSE"	81.55725	19.31409	0
"Coll0613"	0	2023	"175"	"FALSE"	65.47658	16.41531	0
"Coll0613"	0	2023	"176"	"FALSE"	80.43089	15.5229	0
"Coll0614"	0	2023	"177"	"FALSE"	79.86551	14.13148	0
"Coll0614"	0	2023	"178"	"FALSE"	57.93641	15.73624	0
"Coll0615"	0	2023	"179"	"FALSE"	73.77944	13.85443	0
"Coll0615"	0	2023	"180"	"FALSE"	99.70577	14.62112	0
"Coll0616"	0	2023	"181"	"FALSE"	82.57608	16.25772	0
"Coll0616"	0	2023	"182"	"FALSE"	82.32882	16.7057	0
"Coll0617"	0	2023	"183"	"FALSE"	119.27709	17.27767	0
"Coll0617"	0	2023	"184"	"FALSE"	120.73035	16.76132	0
"Coll0618"	0	2023	"185"	"FALSE"	59.30739	16.26672	0
"Coll0618"	0	2023	"186"	"FALSE"	49.76852	15.00968	0
"Coll0619"	0	2023	"187"	"FALSE"	55.1117	12.96975	0
"Coll0619"	0	2023	"188"	"FALSE"	23.95325	14.01535	0
"Coll0620"	0	2023	"189"	"FALSE"	97.21293	15.94499	0
"Coll0620"	0	2023	"190"	"FALSE"	102.96911	15.68195	0
"Coll0621"	0	2023	"191"	"FALSE"	108.65924	13.84129	0
"Coll0621"	0	2023	"192"	"FALSE"	78.27811	14.20553	0
"Coll0622"	0	2023	"193"	"FALSE"	87.44484	18.20128	0
"Coll0622"	0	2023	"194"	"FALSE"	100.98919	16.61001	0
"Coll0623"	0	2023	"195"	"FALSE"	93.19668	14.38104	0
"Coll0623"	0	2023	"196"	"FALSE"	117.30961	14.54413	0
